month,country,country_key,region,order_count,unique_customers,total_revenue,avg_order_value,fulfilled_orders,open_orders,orders_per_customer,avg_revenue,stddev_revenue,q1_revenue,q3_revenue,avg_orders,stddev_orders,avg_customers,stddev_customers,avg_aov,stddev_aov,avg_fulfillment_rate,stddev_fulfillment_rate,revenue_zscore,orders_zscore,customers_zscore,aov_zscore,revenue_upper_fence,revenue_lower_fence,revenue_iqr_outlier,revenue_mom_change,orders_mom_change,revenue_spike,orders_spike,expected_revenue,revenue_deviation_pct,correlation_breakdown,fulfillment_rate,fulfillment_anomaly,revenue_anomaly,orders_anomaly,customers_anomaly,aov_anomaly,revenue_component,orders_component,customers_component,aov_component,mom_component,deviation_component,anomaly_score,anomaly_severity,anomaly_types,country_code
1996-04-01,CANADA,3,AMERICA,754,680,110191452.51,146142.50996021,0,754,1.108824,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.7035337209286965,-0.2334716170843584,-0.24087140178858127,-1.30018275415553,129850927.225,99491706.825,0,-4.094018543799471,-2.0779220779220786,False,False,113427309.08486088,-2.8528020288658684,False,0.0,False,False,False,False,False,4.221202325572179,0.9338864683374336,0.7226142053657437,2.6003655083110604,0.20470092718997357,0.14264010144329342,8.825409536219684,Normal,None,CAN
1996-05-01,CANADA,3,AMERICA,775,687,115794663.99,149412.46966452,0,775,1.128093,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,0.15947629773704622,0.3272328279916643,-0.024446658778382584,-0.3095130450881511,129850927.225,99491706.825,0,5.084978328506451,2.785145888594154,False,False,116586425.12038088,-0.6791194854489739,False,0.0,False,False,False,False,False,0.9568577864222773,1.3089313119666572,0.07333997633514776,0.6190260901763023,0.25424891642532255,0.033955974272448695,3.246360055598156,Normal,None,CAN
1996-06-01,CANADA,3,AMERICA,746,675,110077636.53,147557.15352547,0,746,1.105185,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.721063726957357,-0.44707331044665277,-0.39546050393872323,-0.8716011641796727,129850927.225,99491706.825,0,-4.937211494040616,-3.741935483870973,False,False,112223836.3094247,-1.9124277426296257,False,0.0,False,False,False,False,False,4.326382361744142,1.7882932417866113,1.1863815118161696,1.7432023283593456,0.24686057470203077,0.09562138713148129,9.386741405539782,Normal,None,CAN
1996-07-01,CANADA,3,AMERICA,750,681,116091390.62,154788.52082667,0,750,1.101322,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,0.20517831262778582,-0.3402724637655056,-0.20995358135855288,1.3192198820236556,129850927.225,99491706.825,0,5.463193323887405,0.536193029490617,False,False,112825572.69714278,2.894572431396955,False,0.0,False,False,False,False,False,1.231069875766715,1.3610898550620225,0.6298607440756586,2.638439764047311,0.27315966619437027,0.14472862156984775,6.278348526715926,Normal,None,CAN
1996-08-01,CANADA,3,AMERICA,768,694,114834812.13,149524.49496094,0,768,1.106628,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,0.011639334136495524,0.14033134629965674,0.19197808423181612,-0.2755737682015552,129850927.225,99491706.825,0,-1.082404546357052,2.400000000000002,False,False,115533386.4418742,-0.6046514634327536,False,0.0,False,False,False,False,False,0.06983600481897315,0.561325385198627,0.5759342526954484,0.5511475364031105,0.0541202273178526,0.03023257317163768,1.8425959796056495,Normal,None,CAN
1996-09-01,CANADA,3,AMERICA,744,657,112548971.36,151275.49913978,0,744,1.13242,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.3404272427945996,-0.5004737337872264,-0.9519812716792341,0.2549119127506578,129850927.225,99491706.825,0,-1.9905468799933934,-3.125,False,False,111922968.11556564,0.5593161573306199,False,0.0,False,False,False,False,False,2.0425634567675974,2.0018949351489055,2.855943815037702,0.5098238255013156,0.09952734399966967,0.027965807866530995,7.5377191843217215,Normal,None,CAN
1996-10-01,CANADA,3,AMERICA,781,711,117149894.52,149999.86494238,0,781,1.098453,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,0.36820972305328725,0.4874340980133851,0.7175810315422987,-0.13155528363374527,129850927.225,99491706.825,0,4.0879299956313675,4.973118279569899,False,False,117489029.70195802,-0.2886526366064353,False,0.0,False,False,False,False,False,2.2092583383197235,1.9497363920535407,2.1527430946268957,0.26311056726749055,0.20439649978156837,0.014432631830321766,6.79367752387954,Normal,None,CAN
1996-11-01,CANADA,3,AMERICA,785,704,114481188.34,145835.90871338,0,785,1.115057,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.042826015725428775,0.5942349446945323,0.5011562885321,-1.3930709226538827,129850927.225,99491706.825,0,-2.2780269593365987,0.5121638924455718,False,False,118090766.08967611,-3.0566130352097614,False,0.0,False,False,False,False,False,0.2569560943525726,2.3769397787781297,1.5034688655963,2.7861418453077658,0.11390134796682994,0.15283065176048807,7.190238583762086,Normal,None,CAN
1996-12-01,CANADA,3,AMERICA,759,695,115174002.57,151744.40391304,0,759,1.092086,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,0.0638816507080702,-0.09997055873292444,0.2228959046618445,0.39697169247623415,129850927.225,99491706.825,0,0.6051773571238428,-3.3121019108280247,False,False,114179479.5695085,0.871017282826262,False,0.0,False,False,False,False,False,0.38328990424842113,0.3998822349316978,0.6686877139855334,0.7939433849524683,0.03025886785619214,0.0435508641413131,2.319612970115626,Normal,None,CAN
1997-01-01,CANADA,3,AMERICA,760,688,112109808.22,147512.90555263,0,760,1.104651,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.4080674150425167,-0.07327034706263764,0.006471161651645801,-0.8850065667974624,129850927.225,99491706.825,0,-2.6604913275785957,0.13175230566535578,False,False,114329913.66643803,-1.9418412690446645,False,0.0,False,False,False,False,False,2.4484044902551,0.2930813882505506,0.019413484954937405,1.770013133594925,0.1330245663789298,0.09709206345223323,4.761029126886676,Normal,None,CAN
1997-02-01,CANADA,3,AMERICA,698,646,106371400.22,152394.55618911,0,698,1.080495,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-1.2919004834298706,-1.728683470620419,-1.2920772964095464,0.593942366253901,129850927.225,99491706.825,0,-5.118560178730458,-8.157894736842108,False,False,105002999.65680756,1.3032014015456042,False,0.0,False,False,False,False,False,7.751402900579223,6.914733882481676,3.876231889228639,1.1878847325078021,0.2559280089365229,0.06516007007728021,20.05134148381114,Normal,None,CAN
1997-03-01,CANADA,3,AMERICA,803,727,126899014.28,158031.15103362,0,803,1.104539,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,1.8697750407435918,1.0748387547596947,1.2122661584227528,2.3016098238624343,129850927.225,99491706.825,0,19.298057577078296,15.042979942693414,False,False,120798579.83440754,5.050087885101818,False,0.0,False,False,False,False,True,11.218650244461552,4.299355019038779,3.6367984752682583,4.6032196477248695,0.9649028788539147,0.2525043942550909,24.975430659602466,Normal,AOV shift,CAN
1997-04-01,CANADA,3,AMERICA,717,631,112948748.93,157529.63588563,0,717,1.136292,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.2788532598422651,-1.2213794488849699,-1.7558446028599721,2.149670377912297,129850927.225,99491706.825,0,-10.993202294872862,-10.70983810709838,False,False,107861247.4984685,4.716709244071871,False,0.0,False,False,False,False,True,1.6731195590535906,4.885517795539879,5.267533808579916,4.299340755824594,0.5496601147436431,0.23583546220359355,16.911007495945213,Normal,AOV shift,CAN
1997-05-01,CANADA,3,AMERICA,775,705,113597329.88,146577.19984516,0,775,1.099291,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.17895842992844838,0.3272328279916643,0.5320741089621284,-1.1684887454219215,129850927.225,99491706.825,0,0.5742258822202251,8.089260808926092,False,False,116586425.12038088,-2.56384500793682,False,0.0,False,False,False,False,False,1.07375057957069,1.3089313119666572,1.596222326886385,2.336977490843843,0.028711294111011254,0.12819225039684098,6.472785253775428,Normal,None,CAN
1997-06-01,CANADA,3,AMERICA,760,685,112044586.36,147427.08731579,0,760,1.109489,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.4181129253390537,-0.07327034706263764,-0.08628229963843935,-0.9110061311379343,129850927.225,99491706.825,0,-1.3668838181674303,-1.9354838709677469,False,False,114329913.66643803,-1.9988883339014496,False,0.0,False,False,False,False,False,2.5086775520343223,0.2930813882505506,0.25884689891531804,1.8220122622758688,0.06834419090837152,0.09994441669507248,5.050906709079504,Normal,None,CAN
1997-07-01,CANADA,3,AMERICA,744,675,108748880.65,146167.85033602,0,744,1.102222,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.9257195106796261,-0.5004737337872264,-0.39546050393872323,-1.2925056128445032,129850927.225,99491706.825,0,-2.9414234253236193,-2.1052631578947323,False,False,111922968.11556564,-2.835957193601446,False,0.0,False,False,False,False,False,5.554317064077756,2.0018949351489055,1.1863815118161696,2.5850112256890068,0.14707117126618097,0.1417978596800723,11.61647376767809,Normal,None,CAN
1997-08-01,CANADA,3,AMERICA,738,677,111561376.44,151167.17674797,0,738,1.090103,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.4925372092639346,-0.6606750038089472,-0.33362486307866646,0.22209447092149634,129850927.225,99491706.825,0,2.5862296450220867,-0.8064516129032251,False,False,111020363.5339885,0.4873096149120992,False,0.0,False,False,False,False,False,2.9552232555836073,2.642700015235789,1.0008745892359994,0.44418894184299273,0.12931148225110434,0.02436548074560496,7.1966637648950975,Normal,None,CAN
1997-09-01,CANADA,3,AMERICA,710,635,106174061.78,149540.93208451,0,710,1.11811,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-1.322294669227739,-1.4082809305769775,-1.6321733211398586,-0.27059396358698046,129850927.225,99491706.825,0,-4.8290141551788786,-3.7940379403794022,False,False,106808208.81996183,-0.5937250020087514,False,0.0,False,False,False,False,False,7.933768015366434,5.633123722307911,4.896519963419576,0.5411879271739609,0.24145070775894392,0.029686250100437572,19.275736586127262,Normal,None,CAN
1997-10-01,CANADA,3,AMERICA,793,711,119356649.53,150512.7989029,0,793,1.115331,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,0.7080954634306648,0.8078366380568267,0.7175810315422987,0.02384361524851237,129850927.225,99491706.825,0,12.416015295068238,11.69014084507043,False,False,119294238.8651123,0.052316579141986175,False,0.0,False,False,False,False,False,4.248572780583988,3.2313465522273073,2.1527430946268957,0.04768723049702474,0.6208007647534118,0.002615828957099309,10.303766251645726,Normal,None,CAN
1997-11-01,CANADA,3,AMERICA,733,654,111953265.49,152732.96792633,0,733,1.120795,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.4321782209297302,-0.7941760621603812,-1.0447347329693193,0.696467867352535,129850927.225,99491706.825,0,-6.202741170393844,-7.566204287515765,False,False,110268193.04934089,1.5281582059706909,False,0.0,False,False,False,False,False,2.593069325578381,3.1767042486415247,3.1342041989079577,1.39293573470507,0.3101370585196922,0.07640791029853455,10.68345847665116,Normal,None,CAN
1997-12-01,CANADA,3,AMERICA,818,730,119452442.44,146029.8807335,0,818,1.120548,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,0.7228495453249905,1.4753419298139965,1.305019619712838,-1.3343049982645971,129850927.225,99491706.825,0,6.698488799926827,11.59618008185539,False,False,123055091.2883504,-2.927671509266084,False,0.0,False,False,False,False,False,4.3370972719499425,5.901367719255987,3.9150588591385143,2.6686099965291947,0.3349244399963413,0.14638357546330422,17.303441862333287,Normal,None,CAN
1998-01-01,CANADA,3,AMERICA,783,697,114477713.31,146203.97613027,0,783,1.123386,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.043361241946296675,0.5408345213539587,0.2847315455219012,-1.2815609122011578,129850927.225,99491706.825,0,-4.164610642012412,-4.278728606356963,False,False,117789897.89581707,-2.8119428278532284,False,0.0,False,False,False,False,False,0.26016745167778005,2.163338085415835,0.8541946365657037,2.563121824402316,0.20823053210062056,0.1405971413926614,6.189649671554918,Normal,None,CAN
1998-02-01,CANADA,3,AMERICA,657,608,95670018.61,145616.46668189,0,657,1.080592,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-2.940133746793212,-2.823392149102178,-2.466954472750625,-1.4595532628511685,129850927.225,99491706.825,1,-16.42913206090141,-16.09195402298851,False,False,98835201.68269709,-3.2024855707369,False,0.0,False,True,True,True,False,17.64080248075927,11.293568596408711,7.400863418251875,2.919106525702337,0.8214566030450705,0.16012427853684502,40.23592190270411,Minor,"Revenue drop (Z=-2.9), Order volume drop (Z=-2.8), Customer count decrease",CAN
1998-03-01,CANADA,3,AMERICA,817,727,125722226.85,153882.7746022,0,817,1.123796,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,1.6885255295382944,1.4486417181437097,1.2122661584227528,1.0448142532625784,129850927.225,99491706.825,0,31.412357472729457,24.3531202435312,True,False,122904657.19142088,2.2924840465490397,False,0.0,False,False,False,False,False,10.131153177229766,5.79456687257484,3.6367984752682583,2.0896285065251567,1.5706178736364729,0.11462420232745199,23.337389107561943,Normal,Revenue MoM: 31.4%,CAN
1998-04-01,CANADA,3,AMERICA,789,711,120719429.1,153003.07870722,0,789,1.109705,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,0.9179915964502582,0.7010357913756795,0.7175810315422987,0.7783008539693299,129850927.225,99491706.825,0,-3.97924684866493,-3.427172582619342,False,False,118692502.47739421,1.7077124336407246,False,0.0,False,False,False,False,False,5.507949578701549,2.8041431655027185,2.1527430946268957,1.5566017079386598,0.1989623424332465,0.08538562168203623,12.305785510885105,Normal,None,CAN
1998-05-01,CANADA,3,AMERICA,765,694,112702089.74,147322.99312418,0,765,1.102305,114759242.14906977,6492637.812783274,110876414.475,118466219.575,762.744186,37.4528866043727,687.790698,32.34380645502319,150434.09692952372,3300.7567248506625,5.987849093023,21.17723532020823,-0.31684385736402365,0.06023071128879634,0.19197808423181612,-0.9425425939212403,129850927.225,99491706.825,0,-6.641299929739308,-3.041825095057038,False,False,115082084.15108564,-2.068084210189548,False,0.0,False,False,False,False,False,1.901063144184142,0.24092284515518536,0.5759342526954484,1.8850851878424806,0.33206499648696536,0.1034042105094774,5.0384746368736995,Normal,None,CAN
